-6.169888981691469709e+00,-1.203547712388962889e-06
-6.143768876222664765e+00,-1.067293518589177870e+00
-6.067604651608893285e+00,-2.127950369491809823e+00
-5.948309358634092270e+00,-3.177015535219069431e+00
-5.798242853907090044e+00,-4.212670590137956417e+00
-4.859650016814566875e+00,-4.675426798369994863e+00
-3.898793277059516171e+00,-5.113062639812081756e+00
-2.913585452486296745e+00,-5.513259864106251129e+00
-1.906600920308822333e+00,-5.867912982294677171e+00
-8.834739348112603530e-01,-6.172883123179762954e+00
1.488064960016192151e-01,-6.428207366954854507e+00
1.183391377473048678e+00,-6.638929962041455468e+00
2.214730604255825241e+00,-6.816243274707423971e+00
2.944879414120597616e+00,-6.066587701505514296e+00
3.658016455276710488e+00,-5.287996028710382213e+00
4.343073093401632612e+00,-4.474674815400282668e+00
4.991543165871425103e+00,-3.626570293456545802e+00
5.597750980061412918e+00,-2.747758746932491558e+00
6.159570736951017977e+00,-1.844902154903111935e+00
6.679684300718022882e+00,-9.260696346038934657e-01
8.124554486598990266e+00,-8.493934535900528291e-07
7.637164657853952932e+00,9.235676603096546478e-01
7.123135212190666365e+00,1.850189371152845652e+00
6.570684550818901570e+00,2.769398467626060345e+00
5.975489566476763770e+00,3.671626477409814626e+00
5.338452181276210240e+00,4.548433026879325602e+00
4.664307963398782064e+00,5.393300864852119680e+00
3.960804398946641047e+00,6.202763952495884858e+00
3.238378949935839746e+00,6.977976721764451717e+00
2.510624506026110314e+00,7.726910478627960543e+00
1.481647541111577482e+00,7.548773323512624422e+00
4.415333381709193872e-01,7.346244381123570477e+00
-6.034024859550968234e-01,7.104883679596359691e+00
-1.645398151210450743e+00,6.817623440279089841e+00
-2.676145855105241722e+00,6.482713136925332797e+00
-3.687985081320335645e+00,6.102642106019674273e+00
-4.675224713262934984e+00,5.683708773493308719e+00
-5.635737716741155090e+00,5.236194848871886798e+00
-6.572904456039560195e+00,4.775492828667950995e+00
-6.721457536938656219e+00,3.741829773015019622e+00
-6.850253810694923118e+00,2.690038018420196853e+00
-6.943609138454452712e+00,1.621659920194641558e+00
-6.992402780628145464e+00,5.418953072559198336e-01
-6.992402577806890562e+00,-5.418972939369796071e-01
-6.943609261596839666e+00,-1.621661786012832618e+00
-6.850253566328296628e+00,-2.690040099840063093e+00
-6.721457501102549692e+00,-3.741831583731930699e+00
-6.572904182246396942e+00,-4.775494832581573590e+00
-5.635737566675807386e+00,-5.236196618366277811e+00
-4.675224586687360961e+00,-5.683710734603050874e+00
-3.687984767673911257e+00,-6.102643971371365161e+00
-2.676146005637459524e+00,-6.482714965184436018e+00
-1.645397552627259952e+00,-6.817625281931811720e+00
-6.034027902874778970e-01,-7.104885467185100723e+00
4.415340003882451958e-01,-7.346246184408277813e+00
1.481647318826873061e+00,-7.548775120567774444e+00
2.510624915943845625e+00,-7.726912191989293355e+00
3.238378926444706263e+00,-6.977978506537618308e+00
3.960804736950894522e+00,-6.202765676598595235e+00
4.664308022106520291e+00,-5.393302577950371379e+00
5.338452218111553904e+00,-4.548434733792775297e+00
5.975489795548477368e+00,-3.671628199882109644e+00
6.570684444248324318e+00,-2.769400046815115868e+00
7.123135421470485618e+00,-1.850191125643975587e+00
7.637164514093489842e+00,-9.235691185059023978e-01
9.096907244969031581e+00,-7.877259974453080485e-07
8.609576527888201269e+00,9.065022993948846919e-01
8.100133106575432507e+00,1.833953352469785969e+00
7.553839370276420162e+00,2.767389375316900768e+00
6.965199788585661800e+00,3.693888111470732927e+00
6.334327961915805716e+00,4.602158417305422411e+00
5.665461551255150496e+00,5.482824245400881757e+00
4.966208646489242540e+00,6.328957505579385412e+00
4.247272094336221215e+00,7.136961363797394320e+00
3.522640528696789453e+00,7.908068942299021131e+00
2.811098228648613251e+00,8.651672919239130621e+00
1.798369174211925658e+00,8.468318703763916488e+00
7.588838916595054274e-01,8.270407368729525643e+00
-2.976803059067893442e-01,8.039298632514114473e+00
-1.360732820204862747e+00,7.765773110661680079e+00
-2.419499248735402119e+00,7.446449194527579252e+00
-3.463753281960980424e+00,7.082460270812492631e+00
-4.484555002528767709e+00,6.678900654946819060e+00
-5.475175787964764673e+00,6.244838471539027047e+00
-6.432466329775362368e+00,5.793958124153257394e+00
-7.359554257834625801e+00,5.347027459066967303e+00
-7.498124622696306751e+00,4.327205299050820742e+00
-7.631118279358046763e+00,3.277438157626881843e+00
-7.737817226096849410e+00,2.201169306390120095e+00
-7.806180143938645344e+00,1.105622254938793070e+00
-7.829661974758370668e+00,-9.192326344709744912e-07
-7.806180086430911658e+00,-1.105624379027181137e+00
-7.737817206812402482e+00,-2.201171178441509557e+00
-7.631118145127181229e+00,-3.277440228564546310e+00
-7.498124436994481279e+00,-4.327207212241508394e+00
-7.359554064325003253e+00,-5.347029411069466498e+00
-6.432466191684307333e+00,-5.793959990388469983e+00
-5.475175573932129502e+00,-6.244840375297908253e+00
-4.484554929551467950e+00,-6.678902520735550574e+00
-3.463753028585105476e+00,-7.082462086180870919e+00
-2.419499173756619825e+00,-7.446451053332512338e+00
-1.360732529486476272e+00,-7.765774798382919286e+00
-2.976802283664379822e-01,-8.039300498685042484e+00
7.588841679519515715e-01,-8.270409063695774776e+00
1.798369316155285835e+00,-8.468320451428926532e+00
2.811098438904310104e+00,-8.651674568351888084e+00
3.522640636674164050e+00,-7.908070722949242182e+00
4.247272346560902356e+00,-7.136963034907260806e+00
4.966208688777561164e+00,-6.328959234479221152e+00
5.665461698074219399e+00,-5.482825948914702430e+00
6.334328077996358886e+00,-4.602160029158643084e+00
6.965199826580803943e+00,-3.693889863621161229e+00
7.553839523900713893e+00,-2.767390886768778202e+00
8.100133140790553909e+00,-1.833955072879972725e+00
8.609576637815193223e+00,-9.065038257225366269e-01
